"ANIMAL_TYPE","DATECANCELLED","DATEINVTDONE","DATETIMECLOSED","DATETIMEINIT","HOUSE_NUMBER","NEIGHBORHOOD","PLAIN_ENGLISH_NAME_FOR_PROBLEMCODE","PRJCOMPLETEDATE","PROBLEMCODE","REQUESTID","SRX","SRY","STATUS","STREET","WARD" 
"","2022-05-03 16:14:19.0","","","2020-08-10 11:16:53.0","","08","Animal Bite","2020-08-15 11:16:53.0","Animal Bite","1376443","","","CANCEL","","02"
"","2022-05-03 16:12:06.0","","","2020-09-01 16:09:59.0","","15","Animal Bite","2020-09-06 16:09:59.0","Animal Bite","1387242","","","CANCEL","","06"
"","2022-05-03 16:12:06.0","","","2020-09-02 09:30:32.0","","59","Animal Bite","2020-09-07 09:30:32.0","Animal Bite","1387427","","","CANCEL","","11"
"","2022-05-03 16:12:06.0","","","2020-09-02 10:10:56.0","","03","Animal Bite","2020-09-07 10:10:56.0","Animal Bite","1387455","","","CANCEL","","01"
"","2022-05-03 16:12:06.0","","","2020-09-02 12:09:40.0","","58","Animal Bite","2020-09-07 12:09:40.0","Animal Bite","1387562","","","CANCEL","","12"
"","2022-05-03 16:12:06.0","","","2020-09-04 10:16:51.0","","06","Animal Bite","2020-09-09 10:16:51.0","Animal Bite","1388434","","","CANCEL","","05"
"","2022-05-03 16:12:06.0","","","2020-09-08 09:45:22.0","","08","Animal Bite","2020-09-13 09:45:22.0","Animal Bite","1389180","","","CANCEL","","02"
"","2022-05-03 16:12:06.0","","","2020-09-08 10:24:24.0","","08","Animal Bite","2020-09-13 10:24:24.0","Animal Bite","1389221","","","CANCEL","","02"
"","2022-05-03 16:12:06.0","","","2020-09-08 14:18:13.0","","18","Animal Bite","2020-09-13 14:18:13.0","Animal Bite","1389424","","","CANCEL","","08"
"","","2020-09-10 08:56:17.78","2020-09-10 08:56:17.78","2020-09-08 16:32:30.0","","50","Animal Bite","2020-09-13 16:32:30.0","Animal Bite","1389540","","","CLOSED","","13"
"","","2021-02-01 15:39:17.52","2021-02-01 15:39:17.52","2020-10-21 14:13:55.0","","09","Animal Bite","2020-10-26 14:13:55.0","Animal Bite","1404546","","","CLOSED","","04"
"","2022-05-03 16:12:06.0","","","2020-09-14 10:59:42.0","","69","Animal Bite","2020-09-19 10:59:42.0","Animal Bite","1391722","","","CANCEL","","12"
"","2022-05-03 16:12:06.0","","","2020-09-15 13:07:29.0","","06","Animal Bite","2020-09-20 13:07:29.0","Animal Bite","1392390","","","CANCEL","","02"
"","2022-05-03 16:09:54.0","","","2020-10-24 09:34:14.0","","20","Animal Bite","2020-10-29 09:34:14.0","Animal Bite","1405510","","","CANCEL","","08"
"","2022-05-03 16:09:54.0","","","2020-10-26 10:39:36.0","","33","Animal Bite","2020-10-31 10:39:36.0","Animal Bite","1405799","","","CANCEL","","08"
"","2022-05-03 16:09:54.0","","","2020-10-28 08:57:52.0","","15","Animal Bite","2020-11-11 08:57:52.0","Animal Bite","1406481","","","CANCEL","","06"
"","","2021-01-11 23:05:31.337","2021-01-11 23:05:31.337","2020-11-02 11:52:11.0","","10","Animal Bite","2020-11-07 11:52:11.0","Animal Bite","1407798","","","CLOSED","","04"
"","2022-05-03 16:21:47.0","","","2020-06-29 11:32:09.0","","48","Animal Bite","2020-07-04 11:32:09.0","Animal Bite","1357591","","","CANCEL","","10"
"","","2020-08-03 09:36:06.397","2020-08-03 09:36:06.397","2020-06-29 11:50:27.0","","05","Animal Bite","2020-07-04 11:50:27.0","Animal Bite","1357609","","","CLOSED","","02"
"","2022-05-03 16:21:47.0","","","2020-06-30 14:01:24.0","","05","Animal Bite","2020-07-05 14:01:24.0","Animal Bite","1358378","","","CANCEL","","01"
"","2022-05-03 16:17:15.0","","","2020-07-27 15:05:31.0","","69","Animal Bite","2020-08-01 15:05:31.0","Animal Bite","1370218","","","CANCEL","","11"
"Dog","","2021-01-20 16:03:32.0","2021-01-20 16:05:39.09","2020-07-28 09:21:21.0","","55","Animal Bite","2020-08-02 09:21:21.0","Animal Bite","1370565","-10046242.93450560","4674421.97924440","CLOSED","GREER AVE & MARCUS AVE","12"
"Dog","","2021-05-20 15:52:05.0","2021-05-20 15:52:57.087","2020-07-28 09:27:18.0","","55","Animal Bite","2020-08-02 09:27:18.0","Animal Bite","1370572","-10046242.93450560","4674421.97924440","CLOSED","GREER AVE & MARCUS AVE","12"
"","2022-05-03 16:14:19.0","","","2020-08-25 08:16:06.0","","24","Animal Bite","2020-08-30 08:16:06.0","Animal Bite","1383662","","","CANCEL","","07"
"","2022-05-03 16:21:47.0","","","2020-06-12 09:50:25.0","","05","Animal Bite","2020-06-17 09:50:25.0","Animal Bite","1350959","","","CANCEL","","01"
"","","2020-08-03 09:37:46.823","2020-08-03 09:37:46.823","2020-07-10 16:46:00.0","","12","Animal Bite","2020-07-15 16:46:00.0","Animal Bite","1362859","","","CLOSED","","05"
"","2022-05-03 16:17:15.0","","","2020-07-13 09:55:11.0","","42","Animal Bite","2020-07-18 09:55:11.0","Animal Bite","1363397","","","CANCEL","","04"
"","","2020-09-04 11:48:09.623","2020-09-04 11:48:09.623","2020-07-15 10:08:59.0","","74","Animal Bite","2020-07-20 10:08:59.0","Animal Bite","1364713","","","CLOSED","","12"
"","","2020-09-04 13:04:40.74","2020-09-04 13:04:40.74","2020-07-15 10:31:39.0","","01","Animal Bite","2020-07-20 10:31:39.0","Animal Bite","1364731","","","CLOSED","","01"
"","2022-05-03 16:14:19.0","","","2020-08-17 08:41:20.0","","04","Animal Bite","2020-08-22 08:41:20.0","Animal Bite","1379841","","","CANCEL","","01"
"","2022-05-03 16:14:19.0","","","2020-08-17 12:06:14.0","","14","Animal Bite","2020-08-22 12:06:14.0","Animal Bite","1380076","","","CANCEL","","05"
"","","2021-06-29 16:15:00.087","2021-06-29 16:15:00.087","2020-06-22 16:39:39.0","","08","Animal Bite","2020-06-27 16:39:39.0","Animal Bite","1354900","","","CLOSED","","02"
"","2022-05-03 16:21:47.0","","","2020-06-23 14:10:16.0","","05","Animal Bite","2020-06-28 14:10:16.0","Animal Bite","1355319","","","CANCEL","","02"
"","2022-05-03 16:14:19.0","","","2020-08-19 16:50:57.0","","06","Animal Bite","2020-08-24 16:50:57.0","Animal Bite","1381669","","","CANCEL","","02"
"","2022-05-03 16:14:19.0","","","2020-08-24 16:05:50.0","","16","Animal Bite","2020-08-29 16:05:50.0","Animal Bite","1383521","","","CANCEL","","03"
"","2022-05-03 16:14:19.0","","","2020-08-24 21:06:08.0","","21","Animal Bite","2020-08-29 21:06:08.0","Animal Bite","1383626","","","CANCEL","","08"
"","2022-05-03 16:14:19.0","","","2020-08-25 09:35:29.0","","47","Animal Bite","2020-08-30 09:35:29.0","Animal Bite","1383753","","","CANCEL","","10"
"Dog","2022-05-03 16:14:19.0","","","2020-08-25 10:01:07.0","","35","Animal Bite","2020-08-30 10:01:07.0","Animal Bite","1383786","-10039668.94642840","4668449.32575290","CANCEL","N 4TH ST & OLIVE ST","08"
"","2022-05-03 16:14:19.0","","","2020-08-25 10:12:54.0","","26","Animal Bite","2020-08-30 10:12:54.0","Animal Bite","1383801","","","CANCEL","","06"
"","2022-05-03 16:14:19.0","","","2020-08-25 10:56:30.0","","48","Animal Bite","2020-08-30 10:56:30.0","Animal Bite","1383859","","","CANCEL","","10"
"","2022-05-03 16:14:19.0","","","2020-08-25 11:45:22.0","","27","Animal Bite","2020-08-30 11:45:22.0","Animal Bite","1383908","","","CANCEL","","06"
"","2022-05-03 16:14:19.0","","","2020-08-25 11:50:30.0","","30","Animal Bite","2020-08-30 11:50:30.0","Animal Bite","1383911","","","CANCEL","","07"
"","2022-05-03 16:12:06.0","","","2020-09-30 10:29:54.0","","21","Animal Bite","2020-10-05 10:29:54.0","Animal Bite","1397867","","","CANCEL","","08"
"","2022-05-03 16:09:54.0","","","2020-10-05 13:53:22.0","","04","Animal Bite","2020-10-10 13:53:22.0","Animal Bite","1399506","","","CANCEL","","01"
"","2022-05-03 16:09:54.0","","","2020-10-05 16:42:36.0","","46","Animal Bite","2020-10-10 16:42:36.0","Animal Bite","1399598","","","CANCEL","","10"
"","","2019-04-29 12:00:00.0","2019-05-31 16:10:27.773","2019-04-26 11:08:15.0","","27","Animal Bite","2019-05-03 00:00:00.0","Animal Bite","1212788","","","CLOSED","","06"
"","","2019-04-28 12:00:00.0","2019-05-30 16:04:21.39","2019-04-29 09:20:55.0","","17","Animal Bite","2019-05-06 00:00:00.0","Animal Bite","1213390","","","CLOSED","","08"
"","2022-05-03 16:54:38.0","","","2019-04-29 16:09:38.0","","53","Animal Bite","2019-05-06 00:00:00.0","Animal Bite","1213748","","","CANCEL","","10"
"Dog","","2019-05-03 00:00:00.0","2019-05-10 11:47:12.043","2019-05-01 09:15:04.0","","50","Animal Bite","2019-05-08 00:00:00.0","Animal Bite","1214429","-10049856.50221760","4674811.73510370","CLOSED","DR MARTIN LUTHER KING DR & GOODFELLOW BLVD","13"
"","","2019-05-07 11:16:54.103","2019-05-07 11:16:54.103","2019-05-01 10:10:14.0","","77","Animal Bite","2019-05-08 00:00:00.0","Animal Bite","1214500","","","CLOSED","","11"
"","2022-05-03 16:54:38.0","","","2019-06-03 08:51:56.0","","14","Animal Bite","2019-06-10 00:00:00.0","Animal Bite","1227719","","","CANCEL","","05"
"","","2019-07-05 07:39:00.0","2019-07-25 06:42:57.55","2019-06-03 09:18:40.0","","55","Animal Bite","2019-06-10 00:00:00.0","Animal Bite","1227755","","","CLOSED","","12"
"","2022-05-03 16:54:38.0","","","2019-06-03 11:25:13.0","","01","Animal Bite","2019-06-10 00:00:00.0","Animal Bite","1227881","","","CANCEL","","01"
"","","2019-06-06 00:00:00.0","2019-07-22 10:55:30.727","2019-06-04 08:52:46.0","","13","Animal Bite","2019-06-11 00:00:00.0","Animal Bite","1228292","","","CLOSED","","05"
"","","2019-06-07 00:00:00.0","2019-07-22 11:14:29.087","2019-06-06 09:55:57.0","","29","Animal Bite","2019-06-13 00:00:00.0","Animal Bite","1229437","","","CLOSED","","07"
"","","2019-06-05 00:00:00.0","2019-06-28 10:14:01.993","2019-06-06 11:35:28.0","","14","Animal Bite","2019-06-13 00:00:00.0","Animal Bite","1229538","","","CLOSED","","05"
"","2022-05-03 16:54:38.0","","","2019-04-04 08:12:30.0","","27","Animal Bite","2019-04-11 00:00:00.0","Animal Bite","1203317","","","CANCEL","","06"
"","","2019-04-09 00:00:00.0","2019-04-30 07:03:06.03","2019-04-04 16:09:13.0","","21","Animal Bite","2019-04-11 00:00:00.0","Animal Bite","1203717","","","CLOSED","","08"
"","","2020-04-02 11:47:16.897","2020-04-02 11:47:16.897","2019-04-08 10:49:39.0","","16","Animal Bite","2019-04-15 00:00:00.0","Animal Bite","1204572","","","CLOSED","","03"
"Dog","","2020-04-02 11:48:47.96","2020-04-02 11:48:47.96","2019-04-08 10:54:22.0","","30","Animal Bite","2019-04-15 00:00:00.0","Animal Bite","1204577","-10044788.93842830","4664254.72971130","CLOSED","WYOMING ST & MINNESOTA AVE","07"
"","","2019-05-08 00:00:00.0","2019-06-20 10:48:14.067","2019-05-07 08:16:33.0","","","Animal Bite","2019-05-14 00:00:00.0","Animal Bite","1216654","","","CLOSED","","8"
"","","2019-06-05 09:42:46.053","2019-06-05 09:42:46.053","2019-05-07 09:37:43.0","","12","Animal Bite","2019-05-14 00:00:00.0","Animal Bite","1216743","","","CLOSED","","05"
"","","2019-06-03 09:14:09.963","2019-06-03 09:14:09.963","2019-05-10 11:42:48.0","","47","Animal Bite","2019-05-17 00:00:00.0","Animal Bite","1218400","","","CLOSED","","10"
"Dog","2019-05-13 08:48:26.0","","","2019-05-12 16:23:23.0","","","Animal Bite","2019-05-20 00:00:00.0","Animal Bite","1218861","-10046173.46012790","4663900.77437600","CANCEL","UNKNOWN","06"
"","","2019-06-11 12:00:00.0","2019-06-24 15:52:03.423","2019-06-07 12:08:33.0","","40","Animal Bite","2019-06-14 00:00:00.0","Animal Bite","1230084","","","CLOSED","","09"
"","2022-05-03 16:54:38.0","","","2019-06-11 09:03:25.0","","01","Animal Bite","2019-06-18 00:00:00.0","Animal Bite","1231115","","","CANCEL","","03"
"","","2019-06-11 00:00:00.0","2019-06-28 10:04:38.817","2019-06-11 09:15:36.0","","30","Animal Bite","2019-06-18 00:00:00.0","Animal Bite","1231128","","","CLOSED","","07"
"","","2019-06-25 00:00:00.0","2019-06-28 09:51:27.723","2019-06-14 08:15:05.0","","16","Animal Bite","2019-06-21 00:00:00.0","Animal Bite","1232660","","","CLOSED","","03"
"","","2020-04-02 12:05:08.0","2020-04-02 12:05:08.077","2019-04-16 16:22:40.0","","16","Animal Bite","2019-04-23 00:00:00.0","Animal Bite","1208363","","","CLOSED","","03"
"","","2019-04-17 12:00:00.0","2019-05-31 16:19:59.947","2019-04-17 08:47:47.0","","41","Animal Bite","2019-04-24 00:00:00.0","Animal Bite","1208519","","","CLOSED","","04"
"","","2019-05-30 12:00:00.0","2019-06-24 15:26:23.37","2019-05-17 15:40:28.0","","22","Animal Bite","2019-05-24 00:00:00.0","Animal Bite","1221412","","","CLOSED","","09"
"","","2019-05-28 12:00:00.0","2019-06-04 16:23:00.183","2019-05-20 10:52:13.0","","22","Animal Bite","2019-05-27 00:00:00.0","Animal Bite","1221926","","","CLOSED","","08"
"","","2019-07-02 12:00:00.0","2019-08-22 16:38:46.337","2019-06-17 13:18:25.0","","82","Animal Bite","2019-06-24 00:00:00.0","Animal Bite","1233597","","","CLOSED","","10"
"","2022-05-03 16:01:51.0","","","2020-12-10 08:31:57.0","","71","Animal Bite","2020-12-15 08:31:57.0","Animal Bite","1418712","","","CANCEL","","12"
"","2022-05-03 16:01:51.0","","","2020-12-11 08:53:03.0","","07","Animal Bite","2020-12-16 08:53:03.0","Animal Bite","1419038","","","CANCEL","","05"
"","","2021-01-05 09:46:50.157","2021-01-05 09:46:50.157","2020-12-14 11:06:07.0","","22","Animal Bite","2020-12-15 11:06:00.0","Animal Bite","1419631","","","CLOSED","","08"
"","2022-05-03 16:01:51.0","","","2020-12-15 13:22:23.0","","05","Animal Bite","2020-12-20 13:22:23.0","Animal Bite","1420072","","","CANCEL","","02"
"","2022-05-03 16:01:51.0","","","2020-12-16 14:13:53.0","","41","Animal Bite","2020-12-21 14:13:53.0","Animal Bite","1420418","","","CANCEL","","04"
"","2022-05-03 16:01:51.0","","","2020-12-18 08:47:00.0","","05","Animal Bite","2020-12-23 08:47:00.0","Animal Bite","1420814","","","CANCEL","","01"
"","2022-05-03 16:01:51.0","","","2020-12-21 10:33:53.0","","30","Animal Bite","2020-12-26 10:33:53.0","Animal Bite","1421357","","","CANCEL","","07"
"","2022-05-03 16:12:06.0","","","2020-09-22 12:02:32.0","","09","Animal Bite","2020-09-27 12:02:32.0","Animal Bite","1394969","","","CANCEL","","04"
"","","2020-11-17 09:01:59.0","2021-10-19 08:42:40.303","2020-11-04 08:49:55.0","","50","Animal Bite","2020-11-09 08:49:55.0","Animal Bite","1408327","","","CLOSED","","13"
"","2022-05-03 16:06:08.0","","","2020-11-09 08:59:27.0","","25","Animal Bite","2020-11-14 08:59:27.0","Animal Bite","1409689","","","CANCEL","","07"
"","","2020-12-15 11:05:08.727","2020-12-15 11:05:08.727","2020-11-09 13:24:01.0","","56","Animal Bite","2020-11-14 13:24:01.0","Animal Bite","1409907","","","CLOSED","","12"
"","2022-05-03 16:06:08.0","","","2020-11-09 16:39:08.0","","16","Animal Bite","2020-11-14 16:39:08.0","Animal Bite","1410017","","","CANCEL","","03"
"","","2021-02-16 14:49:06.743","2021-02-16 14:49:06.743","2020-11-10 12:21:19.0","","27","Animal Bite","2020-11-15 12:21:19.0","Animal Bite","1410248","","","CLOSED","","06"
"","2022-05-03 16:06:08.0","","","2020-11-10 13:40:56.0","","82","Animal Bite","2020-11-15 13:40:56.0","Animal Bite","1410288","","","CANCEL","","10"
"","2022-05-03 16:49:11.0","","","2020-12-30 14:14:50.0","","38","Animal Bite","2021-01-04 14:14:50.0","Animal Bite","1423173","","","CANCEL","","09"
"","","2021-01-20 16:12:49.763","2021-01-20 16:12:49.763","2021-01-04 09:41:13.0","","03","Animal Bite","2021-01-12 09:41:00.0","Animal Bite","1423779","","","CLOSED","","01"
"","2022-05-03 16:09:54.0","","","2020-10-07 11:02:35.0","","24","Animal Bite","2020-10-12 11:02:35.0","Animal Bite","1400214","","","CANCEL","","07"
"","2022-05-03 16:09:54.0","","","2020-10-08 08:46:20.0","","15","Animal Bite","2020-10-13 08:46:20.0","Animal Bite","1400448","","","CANCEL","","06"
"","","2021-01-09 12:36:09.29","2021-01-09 12:36:09.29","2020-10-08 12:51:41.0","","17","Animal Bite","2020-10-13 12:51:41.0","Animal Bite","1400606","","","CLOSED","","08"
"","","2022-01-02 11:47:58.0","2022-01-13 18:01:10.243","2020-11-16 13:03:52.0","","09","Animal Bite","2020-11-21 13:03:52.0","Animal Bite","1411763","","","CLOSED","","04"
"","2022-05-03 16:06:08.0","","","2020-11-17 09:34:56.0","","76","Animal Bite","2020-11-22 09:34:56.0","Animal Bite","1412045","","","CANCEL","","13"
"","2022-05-03 16:06:08.0","","","2020-11-18 12:23:44.0","","15","Animal Bite","2020-11-23 12:23:44.0","Animal Bite","1412596","","","CANCEL","","06"
"","2022-05-03 16:01:51.0","","","2020-12-07 11:08:01.0","","22","Animal Bite","2020-12-12 11:08:01.0","Animal Bite","1417664","","","CANCEL","","08"
"","2022-05-03 11:21:26.0","","","2021-01-26 13:34:44.0","","25","Animal Bite","2021-01-31 13:34:44.0","Animal Bite","1429766","","","CANCEL","","07"
"","2022-05-03 11:32:03.0","","","2021-02-01 08:35:38.0","","05","Animal Bite","2021-02-06 08:35:38.0","Animal Bite","1430911","","","CANCEL","","01"
"","2022-05-03 11:32:03.0","","","2021-02-02 09:51:33.0","","09","Animal Bite","2021-02-07 09:51:33.0","Animal Bite","1431333","","","CANCEL","","04"
"","2022-05-03 11:32:03.0","","","2021-02-02 10:47:58.0","","05","Animal Bite","2021-02-07 10:47:58.0","Animal Bite","1431363","","","CANCEL","","02"
"","2022-05-03 11:32:03.0","","","2021-02-02 11:31:27.0","","03","Animal Bite","2021-02-07 11:31:27.0","Animal Bite","1431391","","","CANCEL","","01"
"","2022-05-03 16:14:19.0","","","2020-08-06 14:56:54.0","","42","Animal Bite","2020-08-11 14:56:54.0","Animal Bite","1375355","","","CANCEL","","04"
"","","2021-06-28 19:48:38.377","2021-06-28 19:48:38.377","2020-08-06 16:36:59.0","","16","Animal Bite","2020-08-11 16:36:59.0","Animal Bite","1375435","","","CLOSED","","03"
"","2022-05-03 16:14:19.0","","","2020-08-10 10:43:55.0","","71","Animal Bite","2020-08-15 10:43:55.0","Animal Bite","1376398","","","CANCEL","","13"
"","2022-05-03 16:12:06.0","","","2020-09-02 09:39:50.0","","19","Animal Bite","2020-09-07 09:39:50.0","Animal Bite","1387432","","","CANCEL","","03"
"","2022-05-03 16:12:06.0","","","2020-09-04 15:04:16.0","","06","Animal Bite","2020-09-09 15:04:16.0","Animal Bite","1388640","","","CANCEL","","02"
"","2022-05-03 16:12:06.0","","","2020-09-09 10:09:27.0","","59","Animal Bite","2020-09-14 10:09:27.0","Animal Bite","1389744","","","CANCEL","","11"
"","","2021-01-09 13:37:57.643","2021-01-09 13:37:57.643","2020-11-30 13:24:44.0","","28","Animal Bite","2020-12-05 13:24:44.0","Animal Bite","1415672","","","CLOSED","","07"
"","2022-05-03 16:09:54.0","","","2020-10-28 13:53:09.0","","16","Animal Bite","2020-11-02 13:53:09.0","Animal Bite","1406679","","","CANCEL","","03"
"","2022-05-03 16:09:54.0","","","2020-10-28 14:08:41.0","","03","Animal Bite","2020-11-02 14:08:41.0","Animal Bite","1406692","","","CANCEL","","01"
"","2022-05-03 16:09:54.0","","","2020-10-29 18:35:55.0","","09","Animal Bite","2020-11-03 18:35:55.0","Animal Bite","1407173","","","CANCEL","","04"
"","2022-05-03 16:09:54.0","","","2020-10-30 16:44:39.0","","07","Animal Bite","2020-11-04 16:44:39.0","Animal Bite","1407470","","","CANCEL","","05"
"","2022-05-03 16:01:51.0","","","2020-12-16 08:36:21.0","","76","Animal Bite","2020-12-21 08:36:21.0","Animal Bite","1420231","","","CANCEL","","13"
"","","2021-07-19 09:28:37.41","2021-07-19 09:28:37.41","2020-12-21 10:21:19.0","","12","Animal Bite","2020-12-26 10:21:19.0","Animal Bite","1421354","","","CLOSED","","05"
"","2022-05-03 16:01:51.0","","","2020-12-21 10:34:32.0","","07","Animal Bite","2020-12-26 10:34:32.0","Animal Bite","1421358","","","CANCEL","","05"
"","2022-05-03 16:01:51.0","","","2020-12-21 10:41:11.0","","05","Animal Bite","2020-12-26 10:41:11.0","Animal Bite","1421363","","","CANCEL","","01"
"","2022-05-03 16:01:51.0","","","2020-12-22 08:28:15.0","","39","Animal Bite","2020-12-27 08:28:15.0","Animal Bite","1421615","","","CANCEL","","09"
"","2020-09-21 13:59:32.0","","","2020-09-21 13:56:18.0","","","Animal Bite","2020-09-26 13:56:18.0","Animal Bite","1394544","","","CANCEL","",""
"","","2021-01-05 11:14:06.637","2021-01-05 11:14:06.637","2020-09-21 17:14:58.0","","58","Animal Bite","2020-09-26 17:14:58.0","Animal Bite","1394697","","","CLOSED","","09"
"","2022-05-03 16:06:08.0","","","2020-11-10 10:36:36.0","","72","Animal Bite","2020-11-15 10:36:36.0","Animal Bite","1410199","","","CANCEL","","13"
"","2022-05-03 16:06:08.0","","","2020-11-12 09:52:14.0","","16","Animal Bite","2020-11-17 09:52:14.0","Animal Bite","1410683","","","CANCEL","","03"
